140|Las voces de Svetlana Alexiévich |https://cdn.espectador.com/810mp3/2224.mp3|Maxi Guerra nos habla de una autora que buscó en Chernobyl, la Segunda Guerra Mundial y el fin de la URSS algo distinto: qué cambiaba en la vida interior de las personas.|2019.07.04-12:00:00|False|2224.mp3|18992640|0|48
141|Letizia Battaglia, la mujer que fotografió a la mafia |https://cdn.espectador.com/810mp3/2036.mp3|Maxi Guerra repasa vida y obra de la fotógrafa que retrató los años más terribles de la Cosa Nostra|2019.06.25-12:00:00|False||0|0|48
142|Nick Cave responde |https://cdn.espectador.com/810mp3/2011.mp3|“Red hand files”, una plataforma de conversación entre el músico y sus fanáticos, es una forma única de abordar el duelo, la creatividad, el fracaso y la religión.|2019.06.24-12:00:00|False||0|0|48
143|Ernesto el votante|https://audios.oceanofm.com/programas/DeArribaunRayo/19-07-01ernesto.mp3|El Robot que vino a estudiar nuestro mundo quiso conocer las mieles del sufragio, y se acercó a un circuito para vivir la experiencia como uno de nosotros.|2019.07.01-12:00:00|False|19-07-01ernesto.mp3|11213639|0|36
144|Ernesto el basquetbolista|https://audios.oceanofm.com/programas/DeArribaunRayo/19-06-06ernesto.mp3|Entre las finales de la NBA y de la Liga Uruguaya de la Liga Uruguaya de Básquetbol y el robot japonés que encesta como un campeón, teníamos que preguntar a Ernesto qué tal exprime la naranja.|2019.06.06-12:00:00|False|19-06-06ernesto.mp3|19009309|0|36
145|Ernesto: el robot de los 1000 gestos|https://audios.oceanofm.com/programas/DeArribaunRayo/19-05-21ernesto.mp3|La inexpresividad puede jugar una mala pasada a cualquier ser extraterrestre que intente convivir pasando desapercibido en nuestro planeta. Charlamos con Ernesto, un experto en la materia.|2019.01.01-12:00:00|False||0|0|36
146|Ernesto el enfermero|https://audios.oceanofm.com/programas/DeArribaunRayo/19-05-16ernesto.mp3|Un robot que ayuda a los ancianos no puede ser competencia para nuestro querido Ernesto, que puede dejar de lado la invasión (al menos por un rato) para dedicarse a que nadie le haga sobra.|2019.05.16-12:00:00|False||0|0|36
147|Ernesto el empleador|https://audios.oceanofm.com/programas/DeArribaunRayo/19-04-09ernesto.mp3|El robot que vino a estudiar nuestro planeta tiene un nuevo emprendimiento como reclutador de personal para la invas... para fines laborales no determinados.|2019.04.09-12:00:00|False||0|0|36
148|De Arriba Un Rayo - Vie 05/07/19|http://audios.oceanofm.com/programas/DeArribaunRayo/19-07-05Completo.mp3||2019.07.05-00:00:00|False|19-07-05Completo.mp3|211443777|0|2
149|Programa del 05/07/2019|https://cdn.dl.uy/solmp3/13813.mp3|Programa del 05/07/2019|2019.07.05-07:19:11|False|13813.mp3|74539072|0|6
151|Justicia Infinita - Vie 05/07/19|http://audios.oceanofm.com/programas/JusticiaInfinita/19-07-05completo.mp3||2019.07.05-00:00:00|False||200649772|0|4
152|Programa completo del Vie 05/07/2019 |https://cdn.espectador.com/810mp3/2259.mp3|Charla de arranque: El universo de las espadas—Entrevista a la banda Hablan por la espalda—Entrevista a el “Mono”, Federico Bavosi: Un valor de deportista|2019.07.05-12:00:00|False||0|0|40
154|La peor de todas|http://audios.oceanofm.com/programas/TodoPasa/19-07-08adusto.mp3|Lubo Adusto de lleno con lo que dejó la Copa América en Brasil y todas sus vicisitudes. De yapa, noticias insólitas y el|2019.07.08-00:00:00|False||42142096|0|32
157|Rescates y desencuentros de Ramón Mérica |https://cdn.espectador.com/810mp3/2283.mp3|Hoy sus libros son inencontrables, pero es el autor de alguno de los mejores reportajes de nuestra historia. Maxi Guerra nos habla de la obra de un periodista singular.|2019.07.08-12:00:00|False||0|0|48
158|Programa completo del Lun 08/07/2019 |https://cdn.espectador.com/810mp3/2290.mp3|Charla de arranque: El VAR, una discusión dentro y fuera de la cancha—El Moncho: Ey! .El manifiesto no se termina—Darío Sztajnszrajber: La vocación—Maxi Guerra: Rescates y desencuentros de Ramón Mérica|2019.07.08-12:00:00|False||0|0|40
159|De Arriba Un Rayo del Lun 08/07/19|http://audios.oceanofm.com/programas/DeArribaunRayo/19-07-08ProgramaCompleto.mp3||2019.07.08-00:00:00|False||221341887|0|2
160|Ernesto para niños|http://audios.oceanofm.com/programas/DeArribaunRayo/19-07-08ernestocalientacamas.mp3|El robot que vino a estudiar nuestro planeta encontró algunos puntos de interés en los espectáculos infantiles, y aventu|2019.07.08-00:00:00|False||18325319|0|36
161|Justicia Infinita - Lun 08/07/19|http://audios.oceanofm.com/programas/JusticiaInfinita/19-07-08completo.mp3||2019.07.08-00:00:00|False||170487121|0|4
162|De taquinho y pizarrinha|http://audios.oceanofm.com/programas/JusticiaInfinita/19-07-08osr.mp3|¿La final más aburrida de la historia de la Copa América? Puede ser, pero nada mejor para sobrellevar el mal trago que e|2019.07.08-00:00:00|False||10528708|0|37
163|Programa completo del 08/07/2019|https://cdn.dl.uy/solmp3/13835.mp3|Programa completo del 08/07/2019|2019.07.08-01:35:55|False||0|0|15
164|Abrepalabra 08/07/19|http://audios.oceanofm.com/programas/Abrepalabra/19-07-08ProgramaCompleto.mp3|Programa completo emitido el día ocho de julio de 2019.|2019.07.08-00:00:00|False||88676626|0|38
169|Ojo al gol|http://audios.oceanofm.com/programas/TodoPasa/19-07-092amaanaCoquetoescenario.mp3|Lubo Adusto apuró a Josema Caraballo con datos inquietantes. De paso, noticias insólitas, como los amigos que salieron a|2019.07.09-00:00:00|False||29669985|0|32
170|Programa completo del 09/07/2019|https://cdn.dl.uy/solmp3/13858.mp3|Programa completo del 09/07/2019|2019.07.09-01:39:23|False||0|0|15
171|Justicia Infinita - Mar 09/07/19|http://audios.oceanofm.com/programas/JusticiaInfinita/19-07-09programaentero.mp3||2019.07.09-00:00:00|False||114414971|0|4
